transaction_amount,time_since_last_transaction,merchant_category,account_age,is_foreign_transaction,device_mismatch,is_fraudulent
9.8,10.04,atm,112,0,0,0
4.07,18.0,hotel,341,0,0,0
124.41,46.46,hotel,30,0,0,0
35.75,17.93,atm,610,0,0,0
139.65,5.07,grocery,317,0,0,0
15.93,41.84,restaurant,393,0,0,0
15.04,23.67,pharmacy,282,0,0,0
16.1,2.03,online_retail,74,0,0,0
7.22,11.9,online_retail,294,1,0,0
30.23,31.14,gas_station,884,0,0,0
6.22,101.17,grocery,472,0,0,0
10.37,21.02,atm,666,0,0,0
20.73,12.21,airline,239,0,1,0
9.12,8.09,gas_station,188,1,0,0
38.45,126.3,gas_station,266,0,0,0
22.18,37.04,online_retail,326,0,0,0
9.34,0.93,restaurant,265,0,0,0
179.18,39.43,other,399,0,0,0
51.47,32.24,gas_station,378,0,0,0
16.15,4.92,atm,311,0,0,0
34.98,21.22,atm,295,0,0,0
13.63,26.12,atm,695,1,0,0
7.33,10.74,pharmacy,495,0,0,0
20.94,3.96,hotel,162,0,1,0
27.46,0.57,entertainment,308,0,0,0
22.59,33.61,other,369,0,0,0
12.08,55.85,atm,247,0,0,0
75.23,41.51,online_retail,138,0,0,0
49.31,0.59,other,609,1,0,0
607.33,7.76,pharmacy,322,0,0,0
14.75,15.57,hotel,325,1,0,0
2.84,0.58,atm,243,0,0,0
78.18,20.7,restaurant,57,0,0,0
20.03,10.73,online_retail,220,0,0,0
7.46,4.68,entertainment,491,0,0,0
115.74,5.63,gas_station,257,0,0,0
13.93,17.07,airline,569,0,0,0
102.71,46.4,grocery,68,0,0,0
26.61,10.68,online_retail,205,0,0,0
9.04,17.33,gas_station,486,1,0,0
47.32,3.55,hotel,374,0,0,0
22.24,10.15,online_retail,666,0,0,0
16.47,33.16,online_retail,247,0,0,0
39.27,8.77,other,290,0,0,0
39.5,27.3,airline,646,0,0,0
28.31,14.04,pharmacy,410,1,0,0
2.42,12.56,entertainment,337,0,0,0
2.97,7.7,pharmacy,37,0,0,0
10.49,18.37,grocery,176,1,0,0
17.33,48.85,pharmacy,509,0,0,0
16.54,30.37,grocery,347,0,0,0
3.28,42.79,atm,182,0,0,0
6.09,52.51,hotel,420,0,0,0
43.74,56.82,online_retail,59,0,0,0
19.43,47.44,online_retail,449,0,0,0
12.75,29.68,other,30,0,0,0
478.27,11.59,entertainment,360,0,0,0
1.33,41.01,grocery,328,0,0,0
26.37,5.04,gas_station,401,0,0,0
14.01,37.13,airline,143,1,0,0
17.89,11.29,hotel,30,0,0,0
18.35,11.57,gas_station,666,0,0,0
15.18,5.71,pharmacy,442,0,0,0
25.32,9.87,atm,359,0,0,0
7.97,1.31,pharmacy,414,0,0,0
7.49,8.68,entertainment,339,0,0,0
5.09,25.03,grocery,504,1,0,0
33.01,51.31,airline,279,0,1,0
1429.09,63.58,pharmacy,146,0,0,0
2.55,15.07,other,635,0,0,0
60.67,6.89,grocery,30,0,0,0
30.41,13.04,grocery,456,0,0,0
25.89,22.88,grocery,461,0,0,0
1168.47,0.02,online_retail,82,0,0,1
65.44,12.48,online_retail,684,0,1,1
11.52,40.25,entertainment,30,0,0,0
8.09,34.25,grocery,174,0,0,0
6.31,21.72,pharmacy,202,0,0,0
30.91,69.33,pharmacy,198,0,0,0
26.95,34.65,gas_station,399,0,0,0
6.05,9.29,gas_station,341,0,0,0
11.74,46.67,hotel,227,0,0,0
73.26,11.1,airline,341,0,0,0
11.57,22.8,pharmacy,260,1,0,0
6.04,21.16,other,368,0,0,0
78.81,90.78,entertainment,30,0,0,0
26.45,1.49,online_retail,114,0,0,0
12.53,30.04,gas_station,676,0,0,0
11.57,5.87,other,394,0,0,0
323.27,31.97,airline,372,0,0,0
8.91,1.14,entertainment,467,0,0,0
17.49,1.25,restaurant,616,0,0,0
20.1,5.57,atm,269,0,0,0
22.93,16.56,other,709,0,0,0
37.06,36.53,other,453,0,0,0
28.61,15.51,atm,680,0,0,0
19.54,1.65,entertainment,604,0,0,0
8.84,8.59,online_retail,237,0,0,0
18.78,14.71,gas_station,324,0,0,0
16.63,2.78,entertainment,448,0,0,0
17.08,60.38,gas_station,483,0,0,0
1.9,23.02,gas_station,438,0,0,0
7.54,14.14,restaurant,634,0,0,0
24.41,6.99,online_retail,295,0,0,0
41.55,0.44,hotel,461,0,0,0
78.83,43.14,gas_station,328,1,0,0
12.99,17.81,airline,630,0,0,0
13.32,17.11,pharmacy,180,0,0,0
23.02,12.99,atm,549,1,0,0
41.81,27.02,hotel,211,0,0,0
11.75,7.51,hotel,187,0,0,0
7.94,64.14,grocery,434,0,0,0
58.02,70.63,hotel,148,0,1,1
8.22,2.26,online_retail,196,0,0,0
255.75,16.56,restaurant,687,0,0,0
179.27,11.26,atm,78,0,0,0
4.8,6.76,grocery,629,0,0,0
13.36,67.58,atm,359,0,0,0
149.54,24.41,other,276,0,0,0
32.0,21.84,other,532,0,0,0
13.26,5.55,online_retail,548,0,0,0
12.55,38.17,other,362,0,0,0
30.11,7.07,hotel,298,0,0,0
9.08,1.86,grocery,94,0,0,0
13.74,23.34,online_retail,231,0,0,0
15.01,15.44,hotel,278,1,0,0
20.41,17.37,gas_station,410,0,0,0
25.54,3.87,grocery,270,0,0,0
10.15,16.09,restaurant,42,0,0,0
52.1,32.03,restaurant,380,0,0,0
16.81,37.19,grocery,511,0,0,0
18.06,16.01,online_retail,79,0,0,0
61.21,27.66,hotel,75,0,0,0
7.77,9.96,gas_station,704,0,0,0
63.69,0.02,restaurant,266,0,0,0
39.1,35.52,grocery,508,0,0,0
6.15,67.75,online_retail,259,0,0,0
42.65,59.83,pharmacy,318,1,0,0
21.98,20.39,hotel,101,0,0,0
16.48,15.58,airline,584,0,0,0
44.77,3.86,pharmacy,30,0,0,0
12.18,0.84,entertainment,305,0,0,0
52.61,11.43,online_retail,422,0,0,0
10.85,41.63,atm,482,0,0,0
35.22,90.69,grocery,658,0,0,0
12.94,4.4,other,312,0,0,0
37.24,20.37,entertainment,299,0,0,0
9.71,19.2,pharmacy,900,0,0,0
46.38,43.21,gas_station,513,0,0,0
41.62,17.85,online_retail,341,1,0,0
3.94,29.9,airline,30,0,0,0
649.07,18.92,hotel,268,1,0,0
116.99,48.92,other,361,0,0,0
118.94,3.27,atm,312,0,0,0
37.78,11.67,entertainment,194,0,0,0
52.26,88.89,grocery,101,0,0,0
3.32,62.67,other,198,0,0,0
47.93,121.08,gas_station,451,1,0,0
36.37,18.04,online_retail,520,0,0,0
12.94,32.87,online_retail,534,0,0,0
32.01,4.77,restaurant,156,0,0,0
16.62,18.76,airline,471,0,0,0
27.84,0.97,grocery,30,0,0,0
6.74,0.55,grocery,799,0,0,0
5.62,19.17,online_retail,199,0,0,0
15.19,158.09,entertainment,30,0,0,0
5.06,11.14,online_retail,316,0,0,0
17.06,10.2,hotel,158,0,0,0
9.46,8.3,pharmacy,131,0,0,0
40.2,17.09,hotel,365,0,0,0
109.59,21.44,entertainment,234,0,0,0
10.43,2.67,entertainment,351,0,0,0
4.71,94.71,atm,245,0,0,0
2.77,42.67,airline,149,0,0,0
25.0,4.96,gas_station,328,0,0,0
34.62,63.05,restaurant,582,0,0,0
22.19,13.56,pharmacy,30,0,1,0
5.38,13.36,gas_station,423,0,0,0
5.47,22.77,gas_station,357,0,0,0
99.64,54.72,grocery,487,0,0,0
16.19,8.36,online_retail,85,0,0,0
5.89,28.29,online_retail,465,0,0,0
24.79,22.37,other,510,0,0,0
11.33,3.02,grocery,156,0,0,0
7.78,64.52,atm,30,0,0,0
12.4,3.36,gas_station,690,0,0,0
223.81,9.02,pharmacy,390,0,0,0
145.29,17.16,gas_station,375,0,0,0
29.47,63.77,restaurant,531,1,0,0
10.1,38.46,gas_station,358,0,1,1
39.87,13.49,other,540,0,0,0
7.72,21.47,hotel,264,0,0,0
8.26,6.81,online_retail,607,0,0,0
26.21,55.15,gas_station,426,0,0,0
55.44,32.18,entertainment,301,0,0,0
5.63,44.37,hotel,525,0,0,0
13.35,38.54,online_retail,163,0,0,0
24.15,2.13,entertainment,378,1,0,0
25.5,43.82,atm,30,1,0,0
5.31,9.41,pharmacy,718,0,0,0
39.57,1.45,airline,777,0,0,0
10.55,7.24,pharmacy,242,0,1,1
345.44,4.49,online_retail,354,0,0,0
59.21,0.0,grocery,557,0,0,0
4.84,23.88,pharmacy,408,0,0,0
5.91,0.8,grocery,120,0,0,0
21.52,56.29,entertainment,471,0,0,0
155.82,17.73,grocery,710,1,1,1
20.24,32.06,atm,319,0,0,0
16.0,32.64,pharmacy,30,0,0,0
19.43,26.5,pharmacy,398,0,0,0
3.62,34.98,other,166,0,0,0
16.35,16.9,grocery,504,1,0,0
8.03,31.96,grocery,487,0,0,0
97.86,23.41,atm,598,0,0,0
117.97,48.39,hotel,509,0,0,0
13.7,103.89,grocery,410,0,0,0
18.25,3.42,gas_station,58,0,0,0
12.38,11.52,airline,524,0,0,0
37.94,41.03,other,30,0,0,0
31.85,5.74,restaurant,528,0,0,0
77.59,29.72,airline,486,0,0,0
22.97,62.75,pharmacy,633,0,0,0
33.13,29.76,atm,429,0,0,0
44.2,20.08,other,643,0,0,0
18.96,10.13,gas_station,371,0,0,0
12.7,5.28,other,612,0,0,0
45.2,22.94,restaurant,249,1,0,0
9.97,1.15,grocery,152,1,0,0
11.0,9.15,atm,214,0,0,0
392.79,34.02,online_retail,656,0,0,0
394.19,3.92,entertainment,1004,0,0,0
21.13,37.77,online_retail,308,0,0,0
42.36,72.07,other,381,0,0,0
5.6,17.8,restaurant,197,0,0,0
60.03,26.97,restaurant,365,0,0,0
17.61,48.73,grocery,263,0,0,0
47.24,10.7,restaurant,409,1,0,0
6.9,12.04,restaurant,114,0,0,0
53.77,71.9,online_retail,258,0,0,0
47.37,61.56,grocery,231,0,0,0
28.68,20.87,restaurant,429,0,0,0
12.52,31.74,atm,223,0,0,0
287.36,24.27,gas_station,249,0,0,0
24.46,5.13,atm,30,0,0,0
19.06,10.01,other,316,1,0,0
1.52,56.89,airline,383,0,0,0
4.85,9.46,online_retail,71,0,0,0
1.27,41.49,other,373,0,0,0
26.83,2.89,grocery,208,0,0,0
41.82,7.97,hotel,482,0,0,0
6.41,11.87,online_retail,109,0,0,0
27.68,5.53,atm,578,1,0,0
28.43,6.41,other,224,0,0,0
321.89,36.35,gas_station,394,0,0,0
44.45,4.31,restaurant,47,0,0,0
10.68,37.43,restaurant,144,0,0,0
12.4,22.18,airline,519,0,0,0
26.58,28.59,other,120,0,0,0
13.52,22.72,other,490,0,0,0
55.06,7.91,hotel,209,1,0,0
20.05,64.84,restaurant,668,0,1,0
31.35,15.22,online_retail,458,0,0,0
26.0,1.57,atm,510,0,0,0
7.93,11.95,online_retail,522,1,0,0
61.13,9.32,grocery,324,0,0,0
6.54,6.01,online_retail,265,0,0,0
36.16,8.15,other,329,0,0,0
36.6,61.48,pharmacy,511,1,0,0
45.3,29.96,atm,496,0,0,0
21.17,119.11,airline,616,0,0,0
17.83,5.29,entertainment,435,0,0,0
72.88,57.53,restaurant,820,0,0,0
23.95,30.42,grocery,274,0,0,0
9.04,31.14,hotel,542,0,1,1
21.5,45.86,other,235,0,0,0
91.64,18.93,airline,522,0,0,0
3.48,35.08,restaurant,303,0,0,0
21.52,51.88,other,88,0,0,0
226.38,60.1,hotel,567,0,0,0
20.19,14.21,airline,450,0,0,0
39.02,45.94,restaurant,323,0,0,0
8.75,56.1,hotel,294,0,0,0
17.37,17.17,gas_station,279,1,0,0
14.25,9.91,pharmacy,528,0,0,0
24.56,9.97,entertainment,294,0,0,0
263.76,40.68,gas_station,227,0,0,0
34.44,33.41,entertainment,262,0,0,0
26.09,7.9,hotel,148,0,0,0
2.87,31.14,other,200,0,0,0
19.14,44.15,other,516,0,0,0
47.41,1.25,entertainment,593,0,0,0
49.48,58.02,entertainment,266,0,0,0
17.41,28.51,other,120,0,0,0
16.89,55.87,online_retail,116,0,0,0
517.82,28.58,hotel,343,0,0,0
40.33,83.38,atm,470,0,0,0
15.46,11.31,online_retail,316,0,0,0
38.3,37.25,pharmacy,383,0,1,1
31.92,20.26,hotel,202,0,0,0
207.79,32.75,entertainment,510,1,0,0
28.98,11.25,airline,248,1,0,0
16.95,0.47,gas_station,440,0,0,0
34.45,41.59,online_retail,245,0,0,0
11.44,2.52,pharmacy,210,0,0,0
56.56,17.54,airline,432,0,0,0
80.84,3.93,pharmacy,30,0,0,0
52.43,46.61,restaurant,293,0,1,1
31.52,18.72,online_retail,313,0,0,0
12.64,5.62,pharmacy,407,0,0,0
4.02,100.66,hotel,462,0,0,0
24.69,0.56,gas_station,143,0,0,0
22.61,19.2,hotel,511,0,0,0
7.76,20.48,entertainment,210,0,0,0
12.38,4.21,airline,607,0,0,0
28.06,30.87,other,379,0,1,0
9.96,66.65,atm,30,0,0,0
277.08,1.83,online_retail,609,0,0,0
39.43,10.87,airline,651,0,0,0
17.25,23.66,grocery,311,0,0,0
57.54,1.4,restaurant,30,0,0,0
13.76,11.02,pharmacy,456,0,0,0
1773.1,73.86,grocery,674,0,0,0
16.56,5.47,pharmacy,562,0,0,0
48.08,1.25,hotel,320,1,0,0
14.55,7.61,atm,30,1,0,0
19.07,119.21,gas_station,620,0,0,0
502.55,45.59,airline,114,0,0,0
11.9,25.6,atm,431,0,0,0
22.23,32.73,entertainment,673,0,0,0
29.12,22.65,other,168,1,1,1
21.5,2.99,restaurant,586,0,0,0
17.73,21.52,online_retail,503,0,0,0
14.62,14.4,hotel,657,0,0,0
43.67,103.76,grocery,362,0,0,0
1834.14,1.17,restaurant,30,0,0,0
20.71,4.51,airline,30,0,0,0
91.03,19.0,restaurant,30,0,0,0
108.5,13.61,grocery,321,0,0,0
5.9,37.95,hotel,60,0,0,0
7.54,17.67,airline,303,0,0,0
23.58,9.08,grocery,185,0,0,0
45.49,12.11,atm,140,1,0,0
1.78,15.53,grocery,64,0,0,0
63.82,28.71,pharmacy,208,0,0,0
14.35,26.59,hotel,516,0,0,0
4.49,20.03,pharmacy,319,0,0,0
16.01,20.06,airline,395,0,0,0
27.55,32.78,gas_station,601,1,0,0
18.08,55.04,restaurant,366,0,0,0
11.76,87.28,other,30,0,0,0
53.56,61.62,grocery,512,0,0,0
25.76,3.07,airline,341,0,0,0
180.92,52.93,other,508,0,0,0
65.36,94.89,entertainment,466,0,0,0
15.29,70.36,grocery,599,0,0,0
8.88,28.27,gas_station,30,0,0,0
17.38,3.05,other,341,0,0,0
2.11,77.82,hotel,333,0,0,0
10.49,9.45,grocery,89,0,0,0
3.67,25.69,hotel,85,1,0,0
12.95,2.04,restaurant,146,1,0,0
30.66,42.06,atm,239,0,0,0
39.46,14.72,restaurant,227,0,0,0
28.51,9.16,atm,385,0,0,0
8.67,10.84,online_retail,428,0,0,0
22.97,96.59,entertainment,569,0,0,0
14.3,2.12,restaurant,299,0,0,0
21.96,28.26,other,48,0,0,0
102.15,26.06,hotel,479,0,0,0
16.71,4.92,pharmacy,491,0,0,0
54.66,14.84,gas_station,473,0,0,0
38.43,0.79,entertainment,604,0,0,0
34.89,24.0,pharmacy,167,0,0,0
3.28,13.33,entertainment,276,0,0,0
18.67,8.83,grocery,208,0,0,0
14.82,25.67,entertainment,151,0,0,0
38.9,5.62,other,650,0,0,0
26.11,16.61,other,319,0,0,0
18.72,11.35,online_retail,86,0,0,0
32.61,1.8,airline,192,0,0,0
18.66,13.05,grocery,746,0,0,0
3.5,3.92,hotel,200,0,0,0
25.01,19.7,other,35,0,0,0
16.8,2.56,restaurant,30,1,1,1
64.76,14.54,online_retail,157,0,0,0
765.52,3.76,hotel,127,0,0,0
62.2,65.39,other,407,0,0,0
20.39,14.44,online_retail,271,0,0,0
67.15,18.91,entertainment,437,0,0,0
8.11,40.81,hotel,578,0,1,1
3.02,24.11,online_retail,465,0,0,0
36.82,55.88,gas_station,333,0,0,0
17.9,6.51,entertainment,335,1,0,0
19.64,44.63,airline,288,0,0,0
43.47,31.89,gas_station,266,1,0,0
34.92,3.57,entertainment,719,0,0,0
15.9,6.33,grocery,395,0,0,0
1073.4,3.67,hotel,431,0,0,0
8.74,14.04,airline,602,1,1,1
110.1,37.07,other,93,0,0,0
6.93,10.61,entertainment,394,0,0,0
139.53,29.28,pharmacy,390,0,0,0
106.46,15.35,other,108,0,1,1
15.27,16.85,restaurant,370,0,0,0
18.81,37.84,pharmacy,455,0,0,0
5.72,56.32,entertainment,30,0,0,0
15.3,30.14,restaurant,582,0,0,0
6.31,6.26,pharmacy,459,0,0,0
15.11,34.94,airline,467,0,0,0
27.24,16.75,entertainment,575,0,0,0
25.92,18.68,online_retail,330,0,0,0
13.28,23.62,restaurant,337,1,0,0
18.91,14.52,other,124,0,0,0
13.58,37.59,restaurant,564,0,0,0
7.63,46.42,entertainment,30,0,0,0
11.58,17.45,other,341,0,0,0
13.11,29.06,other,210,0,0,0
55.01,29.28,gas_station,391,1,0,0
11.15,37.82,entertainment,270,0,0,0
30.41,7.03,atm,48,0,0,0
48.95,41.2,pharmacy,476,0,0,0
23.43,97.58,other,686,0,0,0
43.42,5.86,atm,256,0,0,0
46.04,65.72,pharmacy,577,1,0,0
12.38,75.01,airline,30,0,1,0
22.1,8.71,other,453,0,0,0
21.63,1.74,atm,560,0,0,0
54.15,15.15,restaurant,161,0,0,0
32.22,10.81,restaurant,447,0,0,0
40.13,13.12,online_retail,376,0,0,0
16.63,0.87,airline,636,0,0,0
6.35,11.07,atm,138,0,0,0
7.65,19.35,hotel,480,0,0,0
12.51,26.64,gas_station,189,0,0,0
37.56,0.75,atm,117,0,0,0
5.96,12.4,restaurant,188,0,0,0
3.76,29.45,grocery,30,0,0,0
26.61,29.58,atm,231,0,0,0
19.0,45.3,airline,460,1,0,0
13.6,6.3,entertainment,327,0,0,0
3.56,63.24,online_retail,833,0,0,0
3.7,7.29,pharmacy,164,0,0,0
68.36,50.56,gas_station,644,0,0,0
7.7,14.25,airline,149,0,0,0
16.54,30.83,airline,245,0,0,0
43.0,20.66,online_retail,443,0,0,0
29.02,15.11,restaurant,482,0,0,0
7.96,2.51,other,272,0,0,0
49.48,119.32,restaurant,339,0,0,0
31.74,5.8,restaurant,508,0,0,0
2.06,10.26,grocery,267,1,0,0
42.68,0.39,grocery,405,0,0,0
10.24,6.91,entertainment,464,1,0,0
96.87,4.24,hotel,275,0,0,0
136.5,31.49,atm,337,0,0,0
25.45,3.72,other,597,0,0,0
42.23,42.24,gas_station,66,0,0,0
6.78,21.03,restaurant,529,0,0,0
385.54,2.7,atm,200,0,0,0
68.25,22.1,restaurant,36,0,0,0
39.95,11.21,grocery,30,0,1,0
21.96,17.42,other,100,0,0,0
4.48,83.69,online_retail,369,0,1,0
16.95,47.84,restaurant,143,0,0,0
5.52,3.55,pharmacy,395,0,0,0
49.69,6.51,entertainment,413,0,0,0
26.65,13.73,atm,532,0,0,0
9.29,22.82,atm,497,0,0,0
22.31,3.54,pharmacy,354,0,0,0
19.03,10.58,restaurant,392,0,0,0
25.2,66.96,grocery,596,0,0,0
0.79,10.76,gas_station,420,0,0,0
49.77,41.79,pharmacy,261,1,0,0
4.97,4.25,entertainment,272,1,0,0
15.0,19.64,entertainment,499,0,0,0
15.8,33.83,hotel,265,0,0,0
25.57,21.44,grocery,378,0,0,0
154.59,10.64,restaurant,422,0,0,0
26.48,59.99,online_retail,388,0,0,0
55.64,26.87,atm,316,1,0,0
20.6,14.65,atm,554,0,0,0
26.54,3.37,grocery,413,0,0,0
37.15,35.54,atm,282,0,0,0
10.44,47.2,hotel,338,0,0,0
83.24,15.35,entertainment,722,0,0,0
26.39,34.16,airline,227,0,0,0
48.74,46.97,atm,605,0,0,0
56.3,1.84,hotel,337,0,0,0
6.86,19.69,hotel,464,0,0,0
27.64,37.57,entertainment,556,0,0,0
95.16,29.56,hotel,457,0,0,0
38.37,19.14,other,404,0,1,0
140.45,6.06,atm,307,0,1,1
38.53,206.67,pharmacy,208,0,0,0
5.23,44.93,online_retail,192,0,0,0
35.77,3.66,pharmacy,383,0,0,0
7.64,28.2,atm,74,0,0,0
14.44,33.06,online_retail,437,1,0,0
16.76,14.64,restaurant,366,0,0,0
70.44,0.3,hotel,417,1,0,1
56.18,26.79,airline,351,0,0,0
46.69,6.04,online_retail,243,0,0,0
99.45,2.1,atm,557,0,0,0
6.36,2.9,gas_station,30,0,0,0
21.07,10.24,atm,444,0,0,0
10.51,14.88,atm,430,0,0,0
79.47,3.85,online_retail,556,0,0,0
6.72,7.42,airline,501,0,0,0
28.39,6.95,gas_station,470,0,0,0
587.33,3.12,airline,708,0,0,0
29.47,23.31,airline,739,0,0,0
14.06,33.81,hotel,451,0,0,0
70.15,2.7,atm,376,0,0,0
17.28,47.34,hotel,355,0,0,0
13.22,3.47,gas_station,305,0,0,0
2.59,78.24,grocery,162,0,0,0
15.85,23.02,online_retail,539,0,0,0
22.52,25.05,gas_station,268,0,0,0
93.25,54.07,entertainment,597,0,0,0
16.59,10.25,online_retail,250,0,0,0
37.61,8.88,restaurant,799,0,0,0
15.86,7.86,online_retail,271,0,0,0
47.21,14.13,other,272,0,0,0
77.47,20.53,atm,236,0,0,0
11.72,7.17,gas_station,82,0,0,0
12.56,22.12,restaurant,128,0,0,0
53.77,3.89,entertainment,30,0,0,0
53.82,6.9,hotel,356,1,0,0
13.88,33.21,entertainment,249,1,0,0
11.19,44.59,hotel,116,0,0,0
18.14,4.3,entertainment,215,0,0,0
48.69,16.27,grocery,418,0,0,0
8.88,6.67,grocery,259,0,0,0
4.92,3.56,gas_station,563,0,0,0
15.32,10.14,grocery,36,0,0,0
25.66,34.83,online_retail,403,0,0,0
24.81,4.36,airline,685,0,0,0
27.62,27.18,other,190,0,0,0
6.67,24.19,online_retail,266,0,0,0
17.87,42.19,online_retail,146,0,0,0
13.31,11.17,hotel,419,0,0,0
199.78,18.18,online_retail,201,0,0,0
63.83,30.32,hotel,261,0,0,0
5.77,4.31,restaurant,614,0,0,0
15.99,7.44,pharmacy,537,0,0,0
78.83,5.78,airline,397,1,0,0
34.04,6.2,grocery,676,0,0,0
10.25,8.36,atm,359,1,0,0
88.4,6.04,entertainment,322,0,0,0
10.96,42.19,other,329,0,0,0
5.21,10.8,pharmacy,66,0,0,0
52.28,25.51,pharmacy,277,1,0,0
17.03,14.87,online_retail,518,0,0,0
4.01,22.53,restaurant,287,0,0,0
38.98,144.04,grocery,124,0,0,0
45.83,0.36,restaurant,30,0,1,1
15.29,15.64,grocery,206,0,0,0
66.64,12.04,atm,360,0,0,0
18.5,0.54,online_retail,474,0,0,0
459.68,21.63,atm,498,0,0,0
20.88,21.37,pharmacy,364,0,0,0
17.06,25.8,pharmacy,314,0,0,0
64.04,17.82,grocery,30,0,0,0
202.7,31.89,online_retail,186,0,1,1
20.09,33.03,airline,243,0,0,0
23.3,9.83,other,763,0,0,0
113.89,11.44,hotel,292,0,0,0
28.39,30.18,gas_station,285,0,0,0
12.87,7.9,pharmacy,149,0,1,0
16.23,9.45,restaurant,319,1,0,0
5.7,5.45,online_retail,527,0,0,0
13.47,3.88,gas_station,177,0,0,0
6.93,16.37,airline,616,0,0,0
16.06,7.97,other,305,0,0,0
40.86,5.53,hotel,464,0,0,0
77.27,79.17,restaurant,531,0,0,0
13.05,19.85,hotel,161,0,0,0
165.59,28.47,grocery,327,0,0,0
36.61,2.35,atm,158,1,0,0
62.82,29.95,gas_station,129,0,0,0
83.19,8.11,grocery,599,0,0,0
55.22,17.21,online_retail,30,0,0,0
2.34,21.51,online_retail,310,0,0,0
28.98,30.43,pharmacy,210,0,0,0
26.46,3.82,online_retail,271,0,0,0
155.81,109.39,online_retail,268,0,0,0
21.17,12.7,airline,489,0,0,0
52.59,18.18,atm,248,0,0,0
25.87,29.89,hotel,256,0,0,0
18.34,3.67,other,400,0,0,0
5.33,14.69,other,639,0,0,0
11.57,26.32,airline,192,1,0,0
44.07,15.61,other,291,1,0,0
15.25,4.11,grocery,406,0,0,0
11.43,3.97,grocery,468,0,0,0
41.62,33.87,atm,707,0,0,0
3.8,9.94,atm,418,0,0,0
9.24,5.72,grocery,230,0,0,0
3.57,0.91,entertainment,427,0,0,0
3.6,18.84,airline,382,0,0,0
16.05,12.73,online_retail,551,0,0,0
4.82,3.35,pharmacy,508,0,0,0
83.06,15.0,entertainment,507,0,0,0
10.87,10.68,atm,499,0,0,0
54.51,0.56,online_retail,286,0,1,0
38.96,35.58,airline,270,0,0,0
5.26,48.16,other,538,0,0,0
15.68,8.52,restaurant,708,0,0,0
24.73,40.21,atm,308,0,0,0
185.08,6.78,airline,384,1,0,0
5.54,38.82,other,296,0,0,0
65.55,52.76,online_retail,363,0,0,0
8.59,10.58,restaurant,203,0,0,0
12.99,4.39,gas_station,549,0,0,0
22.49,14.57,pharmacy,303,0,1,0
9.91,58.2,hotel,473,0,0,0
11.18,8.21,gas_station,632,0,0,0
58.35,36.13,grocery,349,0,0,0
16.32,7.79,other,344,0,0,0
22.33,1.01,grocery,702,0,0,0
16.53,37.53,atm,423,0,0,0
7.39,13.37,atm,101,0,0,0
30.51,25.63,hotel,208,0,0,0
4.76,16.47,grocery,169,0,0,0
2.45,6.51,entertainment,684,0,0,0
53.92,11.23,atm,132,0,0,0
1136.2,15.2,gas_station,262,0,1,0
19.05,26.33,atm,36,0,0,0
26.42,54.65,gas_station,262,0,0,0
411.94,25.05,grocery,427,0,0,0
6.26,1.5,hotel,401,0,0,0
9.18,14.41,atm,195,0,0,0
11.72,4.55,hotel,99,0,0,0
12.59,69.87,other,597,0,0,0
79.97,22.55,atm,296,0,0,0
51.02,8.93,other,278,1,0,0
23.96,59.95,airline,359,1,0,0
17.04,8.45,atm,225,0,1,1
30.67,5.86,other,502,0,0,0
7.9,3.07,online_retail,536,0,0,0
99.19,25.8,pharmacy,289,1,0,0
70.5,3.89,pharmacy,515,0,0,0
17.97,14.07,gas_station,352,0,0,0
25.19,3.89,other,636,0,1,1
33.0,53.81,gas_station,403,0,0,0
847.84,16.98,atm,320,1,0,0
6.39,30.11,online_retail,188,0,0,0
2.75,32.28,airline,320,0,0,0
57.87,47.61,atm,198,1,0,0
13.43,24.6,online_retail,374,0,0,0
15.26,12.04,gas_station,292,0,0,0
10.99,19.73,entertainment,128,0,0,0
270.21,102.26,atm,220,0,0,0
2.8,4.45,gas_station,56,0,0,0
21.33,16.48,pharmacy,255,0,0,0
17.17,15.52,gas_station,240,0,0,0
1.37,15.85,atm,348,0,0,0
100.08,3.72,airline,488,0,0,0
51.57,16.71,gas_station,401,0,0,0
11.19,9.79,restaurant,231,0,0,0
3.55,8.63,grocery,607,0,0,0
19.88,36.78,other,175,0,0,0
27.97,8.87,hotel,563,0,0,0
7.63,49.33,grocery,457,0,0,0
425.6,22.17,entertainment,30,0,0,0
5.76,8.26,pharmacy,200,1,0,0
827.53,24.59,restaurant,521,0,0,0
4.74,26.05,atm,469,0,0,0
6.98,43.37,hotel,358,1,0,0
22.2,16.87,online_retail,565,0,0,0
5.93,23.85,gas_station,217,0,0,0
91.57,23.02,entertainment,524,0,0,0
4.91,22.78,grocery,160,1,0,0
34.2,29.05,online_retail,456,0,0,0
3.88,8.17,online_retail,495,0,0,0
46.98,115.79,online_retail,443,0,0,0
176.96,17.26,airline,469,0,0,0
26.28,25.84,atm,144,0,0,0
160.25,2.39,online_retail,697,0,0,0
11.5,47.1,pharmacy,558,0,0,0
5.29,96.96,gas_station,208,0,0,0
11.23,28.42,atm,230,1,0,0
3.65,3.91,grocery,309,0,0,0
89.3,42.69,airline,268,0,0,0
37.96,27.34,online_retail,575,0,0,0
9.34,129.75,other,30,0,0,0
7.96,63.75,restaurant,548,0,1,1
129.87,2.22,entertainment,407,1,0,0
15.01,7.14,hotel,73,0,0,0
32.58,18.55,restaurant,254,0,0,0
